Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min,Is_RushHour,Delivery_Class
9468,13.98,Clear,Medium,Morning,Bike,12,7.0,50.2,1,1
8704,15.0,Clear,Low,Evening,Scooter,12,8.0,47.6,1,1
10998,16.07,Clear,Low,Afternoon,Scooter,10,15.0,45.2,0,1
4275,6.36,Snowy,Low,Morning,Scooter,26,1.0,57.6,1,1
9460,15.7,Rainy,Medium,Evening,Bike,24,9.0,78.3,1,2
11787,18.94,Clear,Medium,Afternoon,Bike,15,23.0,60.1,0,1
8959,12.14,Clear,Low,Afternoon,Bike,15,9.0,42.0,0,1
6933,10.51,Foggy,High,Morning,Bike,22,6.0,70.4,1,2
10266,16.89,Windy,Low,Evening,Bike,21,13.0,65.3,1,1
9871,13.8,Clear,High,Morning,Car,9,6.0,52.3,1,1
5727,6.28,Windy,Low,Evening,Car,15,3.0,29.6,1,0
165,2.26,Clear,Medium,Morning,Scooter,6,3.0,19.0,1,0
11804,16.09,Foggy,Low,Afternoon,Bike,21,15.0,58.8,0,1
2405,1.42,Windy,Medium,Morning,Scooter,25,0.0,40.9,1,1
7922,11.26,Clear,Low,Evening,Bike,14,3.0,45.4,1,1
4237,6.93,Clear,Low,Afternoon,Scooter,12,2.0,24.9,0,0
9484,12.6,Foggy,Low,Morning,Scooter,17,10.0,48.6,1,1
11169,16.11,Clear,High,Afternoon,Bike,14,11.0,58.4,0,1
9766,14.1,Clear,Medium,Evening,Scooter,19,7.0,59.3,1,1
2290,1.54,Clear,Medium,Evening,Bike,21,1.0,39.1,1,0
9920,15.53,Clear,Medium,Morning,Bike,13,10.0,55.9,1,1
11353,17.42,Clear,Low,Afternoon,Bike,26,22.0,67.2,0,1
2935,3.28,Foggy,Medium,Evening,Car,12,1.0,39.4,1,0
10209,18.83,Rainy,Medium,Night,Bike,13,25.0,71.6,0,2
7778,11.4,Rainy,High,Morning,Car,25,5.0,69.7,1,1
6246,8.1,Clear,Low,Afternoon,Bike,24,5.0,45.6,0,1
10013,19.93,Rainy,Low,Afternoon,Scooter,19,27.0,63.2,0,1
9394,15.66,Foggy,Medium,Night,Scooter,21,9.0,65.8,0,1
8944,12.18,Rainy,High,Evening,Bike,12,9.0,60.0,1,1
7697,9.5,Clear,High,Night,Bike,15,4.0,54.7,0,1
10062,18.51,Clear,Medium,Evening,Scooter,12,28.0,58.6,1,1
9738,12.07,Clear,Low,Evening,Scooter,13,9.0,37.7,1,0
573,8.23,Snowy,Low,Evening,Bike,17,3.0,56.0,1,1
2447,3.63,Windy,High,Morning,Bike,14,0.0,45.4,1,1
6021,9.87,Clear,Low,Night,Bike,19,3.0,45.3,0,1
9219,12.17,Clear,Medium,Afternoon,Bike,24,10.0,59.8,0,1
4132,7.71,Foggy,Medium,Evening,Bike,16,1.0,51.6,1,1
8272,13.02,Clear,High,Evening,Scooter,15,10.0,53.2,1,1
5745,4.19,Clear,Low,Evening,Bike,12,3.0,31.4,1,0
10078,16.88,Clear,Low,Morning,Bike,18,18.0,63.2,1,1
6526,8.31,Rainy,Low,Evening,Bike,11,4.0,40.0,1,0
3066,3.57,Windy,Medium,Afternoon,Bike,10,0.0,33.8,0,0
5701,4.59,Snowy,High,Evening,Scooter,25,3.0,60.4,1,1
6693,9.13,Foggy,Low,Morning,Bike,19,6.0,45.4,1,1
6058,11.13,Windy,Medium,Morning,Scooter,23,3.0,60.8,1,1
8703,15.66,Windy,Medium,Afternoon,Car,10,7.0,48.1,0,1
10763,17.71,Clear,Low,Afternoon,Bike,18,11.0,59.7,0,1
2292,2.45,Clear,Low,Afternoon,Scooter,14,1.0,18.4,0,0
10626,16.38,Clear,Medium,Morning,Scooter,18,21.0,62.6,1,1
10313,18.87,Clear,Low,Morning,Scooter,19,20.0,68.7,1,1
3922,3.07,Clear,Low,Morning,Bike,23,1.0,36.6,1,0
5937,6.22,Clear,High,Afternoon,Scooter,18,3.0,45.7,0,1
7930,10.9,Clear,Medium,Afternoon,Car,24,4.0,51.6,0,1
2213,0.88,Clear,Medium,Morning,Scooter,22,0.0,34.4,1,0
9543,13.81,Rainy,Medium,Evening,Bike,19,10.0,72.6,1,2
5269,6.59,Windy,Low,Evening,Car,17,2.0,39.1,1,0
10483,18.57,Snowy,Low,Evening,Bike,24,21.0,78.4,1,2
11781,16.43,Clear,High,Afternoon,Scooter,12,13.0,51.6,0,1
3933,0.79,Foggy,Medium,Afternoon,Bike,18,1.0,34.4,0,0
11496,17.65,Clear,Low,Morning,Bike,27,16.0,77.1,1,2
7907,8.42,Rainy,Low,Morning,Bike,20,3.0,51.9,1,1
11168,17.31,Clear,Low,Afternoon,Scooter,17,24.0,50.4,0,1
58,4.32,Unknown,Medium,Morning,Bike,17,4.0,36.0,1,0
4248,4.68,Rainy,Low,Evening,Bike,13,3.0,38.0,1,0
10048,18.48,Windy,Low,Morning,Scooter,14,24.0,58.2,1,1
10694,17.04,Clear,Low,Morning,Bike,14,25.0,57.1,1,1
198,17.99,Windy,High,Evening,Bike,5,1.0,73.0,1,2
2429,2.29,Clear,Low,Evening,Car,12,1.0,23.4,1,0
9494,15.16,Clear,Medium,Evening,Scooter,8,9.0,48.6,1,1
9407,14.16,Windy,Medium,Evening,Bike,12,6.0,54.8,1,1
10925,19.86,Clear,Medium,Evening,Car,27,12.0,73.7,1,2
4399,6.95,Clear,Medium,Evening,Car,23,3.0,50.8,1,1
8159,13.1,Clear,High,Morning,Scooter,15,6.0,59.3,1,1
10248,17.15,Clear,Low,Morning,Car,12,25.0,46.5,1,1
7648,11.97,Clear,Low,Evening,Bike,14,5.0,48.8,1,1
4810,7.85,Clear,Medium,Evening,Scooter,10,2.0,42.1,1,1
7398,8.73,Clear,Medium,Afternoon,Bike,16,5.0,43.6,0,1
10672,19.27,Clear,Low,Evening,Car,6,17.0,41.1,1,1
3741,2.05,Clear,Low,Evening,Bike,26,0.0,42.7,1,1
9573,12.26,Clear,Low,Morning,Bike,8,8.0,43.3,1,1
8469,14.87,Windy,Medium,Morning,Bike,20,7.0,63.8,1,1
8054,14.55,Clear,Low,Morning,Scooter,19,10.0,52.5,1,1
2587,2.04,Clear,Low,Morning,Scooter,11,1.0,19.8,1,0
451,15.65,Clear,Low,Afternoon,Bike,27,0.0,76.0,0,2
11748,16.8,Snowy,Medium,Morning,Car,19,17.0,68.2,1,1
11013,17.07,Snowy,Low,Afternoon,Bike,25,29.0,72.8,0,2
9438,12.07,Clear,Low,Evening,Bike,15,8.0,49.0,1,1
3832,1.71,Windy,Medium,Night,Car,15,0.0,25.3,0,0
3913,1.41,Windy,High,Evening,Scooter,27,0.0,49.3,1,1
3156,0.59,Clear,Medium,Morning,Bike,14,1.0,33.7,1,0
503,6.54,Clear,Medium,Night,Bike,10,7.0,39.0,0,0
417,6.22,Clear,Low,Afternoon,Bike,16,9.0,29.0,0,0
4188,7.15,Rainy,Medium,Evening,Scooter,14,1.0,41.8,1,1
2204,1.82,Clear,Low,Afternoon,Bike,21,1.0,35.9,0,0
4413,5.6,Clear,High,Afternoon,Scooter,22,3.0,44.9,0,1
11196,17.49,Clear,Low,Afternoon,Bike,32,28.0,73.7,0,2
2607,3.11,Snowy,Medium,Evening,Scooter,19,0.0,48.0,1,1
158,15.35,Foggy,Low,Morning,Car,5,3.0,56.0,1,1
11144,19.72,Rainy,Low,Morning,Car,33,26.0,85.0,1,2
374,13.82,Clear,Medium,Evening,Bike,21,9.0,72.0,1,2
6298,10.38,Rainy,Medium,Afternoon,Car,13,6.0,50.6,0,1
4764,6.88,Clear,Low,Evening,Bike,17,2.0,37.2,1,0
8005,15.61,Clear,Medium,Afternoon,Bike,26,6.0,65.2,0,1
10961,18.6,Clear,Medium,Morning,Bike,18,19.0,73.5,1,2
788,8.32,Rainy,Low,Afternoon,Car,12,2.0,49.0,0,1
6981,11.17,Windy,Medium,Evening,Bike,12,5.0,52.9,1,1
10261,17.51,Clear,Low,Morning,Bike,31,20.0,71.6,1,2
10223,18.86,Clear,Medium,Afternoon,Scooter,14,17.0,56.4,0,1
11467,16.72,Clear,Medium,Afternoon,Scooter,31,10.0,69.6,0,1
2121,1.78,Rainy,Medium,Afternoon,Car,10,1.0,28.1,0,0
5448,6.47,Foggy,Medium,Evening,Scooter,20,1.0,51.1,1,1
7482,10.1,Clear,Medium,Morning,Car,26,3.0,54.5,1,1
9420,13.52,Clear,Low,Morning,Scooter,20,9.0,48.1,1,1
2288,2.83,Clear,High,Afternoon,Scooter,15,1.0,32.2,0,0
6270,10.59,Foggy,Low,Evening,Car,8,6.0,37.4,1,0
2430,3.13,Foggy,Low,Morning,Bike,21,1.0,38.8,1,0
6858,9.18,Rainy,Medium,Evening,Bike,22,3.0,61.8,1,1
3859,2.41,Clear,Low,Evening,Scooter,15,1.0,22.0,1,0
11284,17.26,Clear,Medium,Afternoon,Scooter,24,28.0,65.5,0,1
5650,4.64,Snowy,Low,Morning,Scooter,13,3.0,39.7,1,0
8561,14.61,Clear,Low,Night,Bike,15,9.0,49.6,0,1
7905,10.64,Clear,High,Evening,Scooter,14,3.0,50.8,1,1
5010,6.25,Foggy,Medium,Night,Scooter,13,3.0,37.2,0,0
319,3.55,Clear,Medium,Evening,Bike,23,0.0,43.0,1,1
151,18.21,Unknown,Low,Evening,Bike,6,3.0,74.0,1,2
11330,16.96,Rainy,High,Morning,Car,16,15.0,63.4,1,1
10775,16.96,Rainy,Low,Evening,Bike,14,26.0,62.1,1,1
5153,6.72,Clear,Medium,Evening,Bike,12,2.0,39.8,1,0
6487,9.43,Foggy,Medium,Afternoon,Bike,18,6.0,51.7,0,1
8854,13.85,Clear,Low,Night,Bike,21,9.0,55.6,0,1
2795,3.56,Clear,Medium,Morning,Bike,16,0.0,37.8,1,0
4290,5.65,Clear,Medium,Afternoon,Car,32,3.0,43.0,0,1
5736,7.56,Windy,High,Afternoon,Scooter,12,2.0,43.9,0,1
11450,17.28,Clear,High,Afternoon,Scooter,27,30.0,75.7,0,2
3578,1.37,Snowy,Medium,Afternoon,Bike,24,1.0,44.1,0,1
10568,19.13,Clear,Medium,Afternoon,Bike,26,19.0,77.2,0,2
5710,7.97,Foggy,Medium,Afternoon,Bike,22,1.0,56.2,0,1
6290,8.25,Rainy,Medium,Morning,Car,18,4.0,50.2,1,1
9627,12.1,Windy,Low,Morning,Scooter,18,8.0,48.6,1,1
5048,7.36,Rainy,Low,Evening,Scooter,11,1.0,41.2,1,1
10342,18.84,Rainy,Low,Afternoon,Bike,17,12.0,57.1,0,1
2551,2.99,Clear,High,Morning,Bike,12,0.0,41.3,1,1
5854,4.6,Clear,Medium,Evening,Bike,16,3.0,41.6,1,1
9226,14.3,Clear,Medium,Morning,Bike,28,8.0,75.0,1,2
10730,19.88,Clear,Low,Evening,Bike,19,22.0,69.2,1,1
480,10.7,Clear,Medium,Afternoon,Scooter,8,5.0,44.0,0,1
2562,1.48,Clear,Low,Afternoon,Scooter,19,1.0,21.8,0,0
6250,9.37,Foggy,Low,Morning,Bike,34,4.0,66.9,1,1
9930,13.4,Rainy,Low,Evening,Car,23,6.0,64.5,1,1
7182,11.21,Clear,High,Morning,Car,20,3.0,63.0,1,1
9838,15.03,Foggy,Low,Afternoon,Scooter,20,6.0,54.5,0,1
6851,11.74,Clear,Low,Afternoon,Bike,18,4.0,50.6,0,1
648,13.74,Foggy,Medium,Afternoon,Bike,6,1.0,56.0,0,1
10889,18.13,Foggy,Low,Afternoon,Scooter,13,16.0,56.7,0,1
5662,5.4,Windy,Low,Afternoon,Bike,21,3.0,43.9,0,1
3086,2.38,Foggy,High,Evening,Bike,19,1.0,49.4,1,1
2049,2.14,Rainy,High,Morning,Bike,23,1.0,54.8,1,1
2924,2.67,Rainy,Medium,Evening,Scooter,24,0.0,56.0,1,1
8934,15.72,Foggy,Low,Morning,Car,11,7.0,46.9,1,1
11449,16.13,Clear,High,Evening,Scooter,14,19.0,58.2,1,1
6815,8.51,Clear,Medium,Afternoon,Car,23,6.0,44.0,0,1
3386,3.16,Clear,Medium,Morning,Scooter,18,1.0,36.0,1,0
7681,10.08,Snowy,Low,Morning,Bike,10,4.0,52.6,1,1
321,11.21,Clear,High,Afternoon,Scooter,23,1.0,76.0,0,2
10199,18.59,Clear,High,Night,Scooter,22,29.0,74.3,0,2
4843,6.44,Clear,High,Afternoon,Scooter,20,3.0,46.1,0,1
11746,18.27,Foggy,Low,Evening,Bike,16,30.0,67.4,1,1
772,17.01,Snowy,Low,Night,Bike,28,6.0,89.0,0,2
423,2.28,Clear,Medium,Evening,Scooter,27,9.0,39.0,1,0
2560,3.02,Rainy,High,Evening,Bike,16,1.0,50.6,1,1
6965,8.62,Clear,Low,Afternoon,Scooter,8,5.0,25.5,0,0
139,7.59,Clear,Unknown,Afternoon,Scooter,16,3.0,37.0,0,0
4302,7.85,Foggy,Low,Morning,Bike,18,1.0,53.7,1,1
540,3.02,Rainy,Medium,Morning,Bike,23,1.0,46.0,1,1
6466,9.22,Clear,Low,Evening,Bike,14,4.0,46.0,1,1
9483,15.79,Rainy,Medium,Morning,Bike,32,10.0,87.1,1,2
8031,14.03,Clear,High,Evening,Bike,13,9.0,59.6,1,1
11346,19.48,Rainy,Low,Afternoon,Bike,16,15.0,66.9,0,1
3766,1.67,Clear,Medium,Evening,Scooter,14,1.0,29.8,1,0
10799,18.08,Clear,High,Evening,Bike,23,24.0,80.2,1,2
11074,17.76,Rainy,High,Morning,Bike,22,25.0,87.5,1,2
3140,3.39,Rainy,Medium,Night,Scooter,19,0.0,41.1,0,1
11191,17.09,Clear,High,Morning,Car,16,27.0,57.0,1,1
6606,10.04,Clear,High,Morning,Bike,19,3.0,62.5,1,1
6468,10.75,Rainy,Medium,Night,Car,27,6.0,61.0,0,1
5155,4.42,Clear,High,Afternoon,Bike,26,2.0,54.7,0,1
5279,6.12,Clear,Medium,Afternoon,Scooter,29,1.0,51.1,0,1
4120,7.1,Clear,Medium,Evening,Scooter,14,1.0,39.8,1,0
4255,4.03,Windy,Medium,Afternoon,Scooter,25,3.0,45.1,0,1
2975,2.71,Clear,Low,Night,Bike,14,1.0,26.1,0,0
3306,1.37,Windy,Low,Morning,Scooter,18,1.0,29.7,1,0
3953,2.53,Foggy,Medium,Night,Bike,19,0.0,42.8,0,1
2239,2.97,Clear,Medium,Afternoon,Scooter,11,0.0,24.2,0,0
5143,6.85,Windy,Medium,Evening,Scooter,10,3.0,39.7,1,0
8293,14.58,Windy,Medium,Morning,Car,25,10.0,59.7,1,1
9386,12.59,Foggy,Medium,Morning,Bike,12,10.0,59.2,1,1
2578,0.44,Rainy,Low,Afternoon,Bike,32,0.0,46.5,0,1
399,15.14,Rainy,Medium,Morning,Bike,8,6.0,66.0,1,1
4474,7.19,Rainy,Medium,Morning,Scooter,12,3.0,43.5,1,1
11996,19.25,Clear,High,Afternoon,Car,12,25.0,61.9,0,1
8007,15.32,Rainy,Low,Night,Car,20,10.0,55.3,0,1
2267,3.41,Clear,Low,Morning,Bike,15,0.0,35.7,1,0
7497,10.89,Windy,Low,Morning,Bike,14,6.0,44.0,1,1
8889,12.88,Rainy,Medium,Evening,Scooter,17,7.0,61.0,1,1
10659,16.54,Rainy,Medium,Night,Car,24,26.0,72.5,0,2
6365,11.7,Foggy,Medium,Evening,Bike,23,5.0,63.4,1,1
4303,7.41,Clear,High,Morning,Bike,12,3.0,51.4,1,1
4676,5.66,Rainy,Medium,Morning,Bike,17,1.0,49.0,1,1
8981,15.77,Windy,High,Morning,Bike,9,9.0,64.0,1,1
10220,17.18,Snowy,Medium,Afternoon,Scooter,15,27.0,64.8,0,1
9498,14.84,Rainy,Low,Afternoon,Bike,18,8.0,58.3,0,1
304,12.93,Rainy,Low,Afternoon,Scooter,25,0.0,61.0,0,1
2276,3.65,Clear,Medium,Morning,Scooter,19,0.0,39.7,1,0
8538,13.28,Rainy,High,Afternoon,Bike,16,6.0,66.4,0,1
156,5.22,Snowy,Low,Evening,Bike,11,9.0,40.0,1,0
11836,18.84,Clear,Low,Evening,Car,19,10.0,59.9,1,1
2697,1.28,Foggy,Low,Evening,Car,12,0.0,26.4,1,0
3118,3.22,Foggy,Medium,Morning,Bike,15,0.0,41.5,1,1
11971,16.36,Foggy,High,Evening,Car,11,30.0,63.5,1,1
8695,15.06,Clear,High,Afternoon,Bike,15,6.0,65.2,0,1
8842,13.89,Windy,Low,Evening,Scooter,11,10.0,43.6,1,1
11402,19.45,Rainy,High,Morning,Car,12,20.0,69.7,1,1
11111,17.81,Windy,Medium,Night,Bike,16,29.0,67.1,0,1
6022,9.59,Clear,Medium,Morning,Car,16,6.0,45.0,1,1
10867,18.65,Clear,Medium,Night,Bike,21,30.0,68.9,0,1
4943,5.18,Snowy,Low,Morning,Bike,24,2.0,56.2,1,1
8340,14.57,Foggy,Medium,Evening,Scooter,16,8.0,56.5,1,1
5399,7.82,Rainy,Low,Evening,Bike,17,3.0,53.9,1,1
11302,16.55,Clear,High,Morning,Car,16,22.0,60.6,1,1
4062,5.31,Clear,Low,Morning,Bike,16,2.0,36.3,1,0
11497,19.18,Clear,Medium,Morning,Bike,7,28.0,59.3,1,1
9091,13.28,Clear,Medium,Afternoon,Bike,18,10.0,55.6,0,1
7337,9.14,Foggy,Low,Morning,Scooter,15,3.0,42.3,1,1
6848,10.72,Rainy,Low,Morning,Scooter,21,4.0,51.7,1,1
11891,16.8,Rainy,Low,Afternoon,Scooter,12,19.0,53.2,0,1
4177,5.51,Clear,Low,Afternoon,Car,29,3.0,37.1,0,0
6359,9.93,Rainy,Medium,Afternoon,Car,17,3.0,52.2,0,1
3168,2.48,Rainy,High,Afternoon,Bike,31,1.0,60.6,0,1
9742,12.62,Clear,Low,Evening,Bike,24,10.0,58.1,1,1
5543,7.93,Snowy,Medium,Afternoon,Bike,23,3.0,61.6,0,1
8880,13.61,Clear,Low,Morning,Bike,12,7.0,46.3,1,1
4429,5.31,Rainy,High,Evening,Bike,26,2.0,68.0,1,1
3494,0.4,Foggy,Medium,Night,Bike,17,0.0,36.5,0,0
2479,0.83,Rainy,Medium,Evening,Scooter,28,1.0,50.0,1,1
7435,9.42,Foggy,Medium,Afternoon,Scooter,12,4.0,43.3,0,1
736,17.61,Foggy,Medium,Afternoon,Bike,9,5.0,74.0,0,2
11893,19.74,Clear,High,Afternoon,Bike,28,28.0,84.7,0,2
939,2.8,Clear,High,Morning,Scooter,10,5.0,33.0,1,0
8176,12.19,Windy,Low,Morning,Scooter,24,10.0,56.0,1,1
135,18.89,Rainy,Medium,Morning,Scooter,22,1.0,74.0,1,2
2627,2.5,Foggy,Medium,Morning,Bike,12,1.0,30.1,1,0
3848,3.52,Rainy,Low,Morning,Scooter,16,1.0,39.1,1,0
6919,8.58,Windy,High,Evening,Scooter,15,4.0,55.6,1,1
784,7.24,Rainy,Medium,Evening,Bike,28,6.0,65.0,1,1
8062,13.87,Clear,Medium,Evening,Car,25,8.0,56.1,1,1
7724,8.86,Snowy,Low,Afternoon,Car,25,4.0,51.0,0,1
10284,17.74,Rainy,Medium,Morning,Bike,17,22.0,72.0,1,2
9045,15.13,Windy,Low,Afternoon,Bike,17,6.0,55.0,0,1
7687,10.86,Clear,High,Night,Bike,17,6.0,51.9,0,1
7185,11.73,Clear,High,Afternoon,Car,17,4.0,53.5,0,1
9992,13.32,Windy,Medium,Afternoon,Bike,23,8.0,63.2,0,1
4727,8.0,Foggy,High,Morning,Bike,9,2.0,50.4,1,1
9289,15.36,Rainy,Medium,Afternoon,Car,24,7.0,69.2,0,1
9781,13.47,Foggy,Medium,Morning,Bike,9,6.0,55.3,1,1
9436,13.52,Clear,High,Afternoon,Scooter,22,7.0,58.3,0,1
7355,11.69,Windy,Medium,Evening,Bike,33,5.0,74.0,1,2
4541,7.65,Rainy,Medium,Morning,Scooter,16,1.0,51.8,1,1
494,4.17,Unknown,Low,Evening,Scooter,5,1.0,22.0,1,0
3221,2.56,Clear,Medium,Morning,Bike,15,1.0,39.5,1,0
9359,14.05,Clear,Low,Morning,Bike,10,10.0,44.2,1,1
11646,18.58,Rainy,Low,Night,Car,14,19.0,58.8,0,1
8774,15.31,Windy,Medium,Morning,Bike,11,6.0,62.5,1,1
11378,19.64,Clear,High,Evening,Car,9,11.0,61.4,1,1
3340,3.76,Clear,Medium,Morning,Scooter,10,1.0,34.0,1,0
4874,7.22,Clear,Low,Afternoon,Bike,17,3.0,41.8,0,1
10297,17.0,Rainy,Medium,Morning,Scooter,13,30.0,59.6,1,1
6101,8.59,Clear,Medium,Morning,Bike,14,6.0,44.3,1,1
393,7.75,Unknown,Medium,Evening,Scooter,21,1.0,55.0,1,1
2177,3.23,Clear,Medium,Afternoon,Car,17,0.0,27.9,0,0
5023,7.03,Clear,Low,Afternoon,Bike,9,2.0,26.7,0,0
3554,3.77,Clear,Medium,Morning,Car,19,0.0,38.3,1,0
8112,14.13,Clear,Low,Afternoon,Car,14,10.0,38.8,0,0
9487,13.42,Clear,Low,Afternoon,Scooter,29,8.0,59.7,0,1
2403,0.18,Foggy,Low,Morning,Bike,15,1.0,31.6,1,0
11633,18.82,Clear,Low,Afternoon,Car,19,29.0,48.1,0,1
876,3.54,Rainy,Medium,Afternoon,Scooter,17,4.0,41.0,0,1
3031,0.87,Rainy,Medium,Night,Car,11,1.0,27.1,0,0
8265,13.61,Clear,High,Evening,Bike,17,6.0,71.2,1,2
3583,1.11,Clear,Medium,Night,Bike,12,0.0,25.0,0,0
8667,13.14,Snowy,Low,Morning,Bike,22,9.0,68.1,1,1
7028,8.78,Clear,Low,Afternoon,Car,12,6.0,25.1,0,0
7652,8.12,Clear,Low,Afternoon,Bike,23,5.0,43.6,0,1
6094,9.15,Clear,Low,Evening,Bike,17,6.0,42.8,1,1
2448,0.74,Rainy,Medium,Morning,Car,20,0.0,37.4,1,0
952,13.47,Clear,Medium,Evening,Bike,19,4.0,59.0,1,1
7982,10.07,Rainy,Medium,Evening,Bike,31,3.0,73.0,1,2
4648,6.92,Foggy,Medium,Morning,Car,16,2.0,42.5,1,1
9273,14.3,Clear,Low,Evening,Bike,18,9.0,55.7,1,1
2173,1.67,Clear,High,Afternoon,Scooter,16,0.0,32.7,0,0
7130,9.91,Windy,Low,Afternoon,Scooter,25,4.0,48.7,0,1
3165,0.42,Clear,High,Morning,Bike,16,1.0,40.4,1,1
5908,6.65,Snowy,Low,Afternoon,Bike,20,2.0,48.8,0,1
8735,15.71,Clear,Medium,Afternoon,Scooter,15,7.0,52.5,0,1
2006,2.65,Windy,Medium,Evening,Bike,18,1.0,44.9,1,1
9223,13.07,Rainy,Medium,Evening,Scooter,16,9.0,58.0,1,1
10608,17.5,Foggy,Low,Afternoon,Bike,22,19.0,65.5,0,1
7269,9.72,Windy,Medium,Afternoon,Scooter,30,5.0,61.0,0,1
400,15.21,Snowy,Medium,Afternoon,Bike,20,9.0,89.0,0,2
4576,6.91,Rainy,Medium,Afternoon,Scooter,27,1.0,56.6,0,1
472,19.41,Snowy,High,Evening,Car,21,3.0,89.0,1,2
3964,0.48,Clear,Medium,Morning,Scooter,11,0.0,20.7,1,0
8308,15.7,Snowy,Low,Afternoon,Car,25,6.0,67.5,0,1
3610,3.37,Clear,Medium,Evening,Bike,27,0.0,51.7,1,1
11178,17.4,Rainy,Medium,Evening,Scooter,33,28.0,83.3,1,2
5900,7.76,Clear,Low,Morning,Car,22,3.0,41.0,1,1
7495,11.05,Snowy,Medium,Morning,Bike,13,4.0,61.6,1,1
6953,9.09,Clear,Low,Evening,Bike,19,3.0,47.8,1,1
10789,19.18,Clear,High,Evening,Car,13,25.0,66.5,1,1
9580,12.01,Clear,Low,Afternoon,Bike,24,6.0,53.9,0,1
3924,0.65,Clear,Low,Night,Bike,14,0.0,19.1,0,0
958,1.42,Clear,High,Afternoon,Scooter,24,2.0,40.0,0,0
598,3.86,Clear,Medium,Afternoon,Bike,21,8.0,34.0,0,0
8430,12.85,Clear,Medium,Evening,Bike,17,10.0,60.4,1,1
7549,10.65,Rainy,Low,Morning,Scooter,26,6.0,56.0,1,1
8966,15.65,Rainy,Low,Evening,Bike,15,7.0,58.6,1,1
9430,13.98,Windy,Medium,Afternoon,Bike,13,10.0,51.2,0,1
10414,18.45,Clear,Medium,Evening,Scooter,19,16.0,69.5,1,1
11428,19.63,Clear,Low,Afternoon,Bike,24,28.0,61.4,0,1
11966,17.51,Clear,Low,Afternoon,Bike,10,15.0,42.3,0,1
816,10.62,Windy,Medium,Afternoon,Car,22,5.0,54.0,0,1
10869,18.42,Clear,Medium,Morning,Scooter,19,20.0,71.3,1,2
8655,15.61,Rainy,Medium,Afternoon,Scooter,14,8.0,62.2,0,1
4738,5.15,Rainy,High,Morning,Bike,29,1.0,69.7,1,1
6796,8.6,Clear,Low,Afternoon,Bike,17,6.0,40.2,0,1
462,13.16,Rainy,High,Morning,Scooter,25,8.0,68.0,1,1
705,1.74,Clear,Medium,Night,Bike,23,2.0,34.0,0,0
537,17.07,Clear,Medium,Morning,Bike,20,6.0,73.0,1,2
2900,0.19,Rainy,Medium,Morning,Bike,30,1.0,51.1,1,1
3834,2.39,Clear,Low,Morning,Scooter,27,0.0,36.0,1,0
8657,13.53,Rainy,Low,Afternoon,Bike,11,10.0,47.8,0,1
8687,14.26,Windy,High,Afternoon,Bike,18,10.0,66.6,0,1
10795,19.42,Rainy,Medium,Evening,Scooter,14,22.0,72.4,1,2
3717,1.58,Clear,Medium,Morning,Scooter,26,1.0,37.8,1,0
4466,7.61,Foggy,Low,Afternoon,Scooter,16,3.0,38.4,0,0
3797,2.51,Rainy,Low,Afternoon,Bike,22,1.0,39.4,0,0
11031,17.47,Clear,Low,Evening,Bike,12,12.0,51.7,1,1
4855,7.72,Foggy,High,Evening,Bike,15,3.0,56.3,1,1
3008,2.44,Clear,Low,Night,Scooter,25,1.0,31.4,0,0
2093,3.76,Clear,Medium,Evening,Bike,18,1.0,43.3,1,1
2275,0.5,Rainy,Medium,Afternoon,Bike,25,1.0,40.5,0,1
11291,16.24,Clear,Medium,Evening,Car,21,12.0,67.9,1,1
9809,14.35,Windy,Medium,Afternoon,Scooter,26,7.0,58.7,0,1
7203,11.27,Clear,Low,Afternoon,Car,8,6.0,32.6,0,0
6956,8.53,Clear,Medium,Evening,Bike,9,5.0,43.2,1,1
11762,17.18,Clear,Low,Morning,Bike,21,29.0,70.0,1,1
4159,7.85,Clear,Medium,Morning,Car,14,3.0,38.0,1,0
2645,3.46,Rainy,Low,Afternoon,Bike,8,0.0,32.2,0,0
7533,11.98,Rainy,Medium,Morning,Car,11,5.0,42.0,1,1
6398,8.62,Foggy,Medium,Morning,Bike,9,5.0,48.0,1,1
5669,4.35,Clear,Low,Evening,Scooter,7,3.0,23.1,1,0
11348,17.94,Snowy,Medium,Morning,Scooter,22,15.0,82.0,1,2
11230,19.82,Clear,Medium,Afternoon,Bike,19,24.0,69.6,0,1
5580,5.55,Clear,Medium,Evening,Bike,12,2.0,41.7,1,1
10092,18.17,Clear,Low,Evening,Bike,18,17.0,58.4,1,1
5033,7.78,Clear,Medium,Morning,Scooter,18,2.0,41.4,1,1
9266,14.78,Clear,Low,Evening,Scooter,15,10.0,43.3,1,1
582,19.61,Clear,High,Evening,Bike,8,6.0,72.0,1,2
4957,4.45,Clear,Medium,Afternoon,Scooter,9,1.0,22.4,0,0
5479,6.98,Windy,Low,Morning,Bike,24,1.0,47.7,1,1
8479,13.48,Clear,Low,Afternoon,Bike,14,9.0,48.6,0,1
10535,16.85,Foggy,Medium,Afternoon,Car,17,11.0,63.6,0,1
11485,18.23,Foggy,Medium,Afternoon,Bike,7,30.0,60.9,0,1
4807,4.1,Clear,High,Night,Car,18,2.0,39.1,0,0
